Número de registros;disponibilidad_365;id_huesped;huesped_nombre;id;ultima_review;latitude;longitude;noches_minimas;descripción;barrio;zona;precio_noche;tipo_habitación
1;27;69022392;Vicky Y Carmen;12704466;13/04/2017;40,41024;-3,69806;2;APARTMENT ATOCHA TERRACE DREAMMADRID;Embajadores;Centro;95;Alojamiento completo
1;28;23774906;Beatriz Y Arturo;23607843;21/04/2019;40,40973;-3,70506;2;MODERNO Y CENTRICO LA LATINA-LAVAPIÉS, 2+2 PAX;Embajadores;Centro;68;Alojamiento completo
1;31;179327423;Alfonso &  Alexandra;24504893;11/02/2019;40,41307;-3,70522;2;Apartamento con calefacción y A/C en pleno centro!;Embajadores;Centro;85;Alojamiento completo
1;31;22679983;Michael;4383973;25/02/2019;40,41116;-3,69679;2;Fully Renovated Spacious Apartment in Center 3B;Embajadores;Centro;75;Alojamiento completo
1;39;47903618;Gabriel Stayaday Team;24439405;13/05/2019;40,40875;-3,70073;2;Renovated Flat with Oriental Design in City Center;Embajadores;Centro;80;Alojamiento completo
1;42;47903618;Gabriel Stayaday Team;24508593;05/05/2019;40,40858;-3,70132;2;Remodeled Flat with Chic Design in Madrid Center;Embajadores;Centro;80;Alojamiento completo
1;47;39553675;Mario;13623143;21/04/2019;40,4084;-3,70613;2;Piso casco antiguo de Madrid;Embajadores;Centro;96;Alojamiento completo
1;47;47903618;Gabriel Stayaday Team;24343710;12/05/2019;40,40883;-3,70209;2;Modern and Fully Renovated Flat in Madrid Center;Embajadores;Centro;75;Alojamiento completo
1;66;248596488;Jesus;33040202;21/04/2019;40,40896;-3,70472;2;Piso entero en el centro a 700 mts de sol;Embajadores;Centro;150;Alojamiento completo
1;73;59187172;Sergio;19976306;28/04/2019;40,40975;-3,69741;2;Cozy and central studio;Embajadores;Centro;50;Alojamiento completo
1;79;22679983;Michael;4566776;13/04/2019;40,41026;-3,69672;2;Perfect Location Fully Renovated  Next to Metro;Embajadores;Centro;60;Alojamiento completo
1;94;22679983;Michael;4368945;28/04/2019;40,41168;-3,69794;2;Central Location Newly Renovated Apartment;Embajadores;Centro;75;Alojamiento completo
1;115;50648232;Lina;28768207;10/05/2019;40,40879;-3,70235;2;New! Bright design apartment in the center;Embajadores;Centro;80;Alojamiento completo
1;119;22679983;Michael;4383859;28/04/2019;40,41111;-3,69667;2;Central Location Newly Renovated Apt Next to Metro;Embajadores;Centro;75;Alojamiento completo
1;120;50648232;Lina;16183675;12/05/2019;40,41174;-3,70496;2;New! Cozy apartment in the center with garage;Embajadores;Centro;65;Alojamiento completo
1;126;148071429;José;21183840;28/04/2019;40,40885;-3,7012;2;El Jardín del Ángel Lavapies;Embajadores;Centro;150;Alojamiento completo
1;133;106491123;Antonio;33015208;28/04/2019;40,41039;-3,70742;2;*NEW* STONE DESIGNED FLAT_HEART OF MADRID_WiFi_A/C;Embajadores;Centro;82;Alojamiento completo
1;141;5188527;Marcos (Valtof);31688364;23/04/2019;40,41275;-3,70333;2;Madrid Center Luxury Apartment 4 pax;Embajadores;Centro;70;Alojamiento completo
1;143;5188527;Marcos (Valtof);31683323;06/05/2019;40,41119;-3,70025;2;Luxury And New Apartment Lavapies;Embajadores;Centro;60;Alojamiento completo
1;144;148071429;José;22022914;30/06/2018;40,40842;-3,70267;2;El Jardín del Ángel Tribulete;Embajadores;Centro;300;Alojamiento completo
1;144;5188527;Marcos (Valtof);31983597;24/04/2019;40,41277;-3,70245;2;Atocha Premium Apartment 3 Bd 2 Bth;Embajadores;Centro;125;Alojamiento completo
1;153;5188527;Marcos (Valtof);31685167;28/04/2019;40,41012;-3,69958;2;Lavapies Lux & New Apartment  1BD 1Bth;Embajadores;Centro;60;Alojamiento completo
1;158;59187172;Sergio;16450507;03/05/2019;40,41011;-3,69545;2;Central and comfortable apartment;Embajadores;Centro;55;Alojamiento completo
1;204;24258953;David;21584192;29/04/2019;40,4083;-3,70994;2;Vintage Chic Deco Apartment at La Latina;Embajadores;Centro;79;Alojamiento completo
1;218;217782757;Airnaldo;28889883;08/05/2019;40,41242;-3,70738;2;·New Studio Atocha-Sol-Centre-WiFi-A/C·;Embajadores;Centro;46;Alojamiento completo
1;219;22679983;Michael;27978869;07/05/2019;40,41251;-3,70114;2;Central Madrid Newly Renovated Apartment;Embajadores;Centro;75;Alojamiento completo
1;246;106491123;Antonio;29008799;04/05/2019;40,41256;-3,70618;2;BRIGHT MADRID SKYLIGHT, CENTRAL FLAT+BALCONY+A/C;Embajadores;Centro;90;Alojamiento completo
1;247;66691960;Carlos;23726971;06/05/2019;40,41094;-3,7057;2;AMAZING big flat in SOL  MADRID CENTER // 3 rooms;Embajadores;Centro;110;Alojamiento completo
1;250;69022392;Vicky Y Carmen;34194293;;40,41114;-3,69956;2;DREAMMADRID DELUXE ATOCHA;Embajadores;Centro;110;Alojamiento completo
1;252;8647044;Carmen;15891791;08/04/2019;40,41321;-3,70422;2;WoW! LATINA PALACE, Cent 2br 2ba LIFT;Embajadores;Centro;120;Alojamiento completo
1;258;106491123;Antonio;16518383;25/04/2019;40,41276;-3,70539;2;-Stylish|Avant-Garde Central Madrid 2BR Flat-;Embajadores;Centro;105;Alojamiento completo
1;266;217782757;Airnaldo;28890582;11/05/2019;40,40715;-3,69346;2;··New Studio Atocha-Sol-Centre-WiFi-A/C··;Embajadores;Centro;50;Alojamiento completo
1;277;106491123;Antonio;22354625;03/05/2019;40,41374;-3,70465;2;GENUINE | MODERN FLAT HEART OF MADRID+WIFI & A/C;Embajadores;Centro;84;Alojamiento completo
1;313;106491123;Antonio;16543166;29/04/2019;40,41273;-3,70546;2;Urban Designed & Silent - Loft @ Central Madrid;Embajadores;Centro;79;Alojamiento completo
1;316;145123279;Victor;27873155;08/05/2019;40,41189;-3,70606;2;Alojate en el corazon de Madrid Colegiata;Embajadores;Centro;100;Alojamiento completo
1;316;5031865;Iris;4600259;11/05/2019;40,4104;-3,69673;2;Cozy and centric flat in Anton Martin with A/C;Embajadores;Centro;68;Alojamiento completo
1;334;220685060;Pedro;29295100;07/05/2019;40,4099;-3,69926;2;Cozy Center Reina Sofía - Atocha ✨  Best Location;Embajadores;Centro;65;Alojamiento completo
1;44;48087422;Home Suite Home;9304769;19/04/2019;40,42145;-3,70023;2;Home Suite Home Alfonso Apartment 3 Attic Gran Vía;Justicia;Centro;125;Alojamiento completo
1;45;48087422;Home Suite Home;9255298;03/01/2016;40,42094;-3,70103;2;Home Suite Home Alfonso Apartment 1 Attic Gran Vía;Justicia;Centro;125;Alojamiento completo
1;53;48087422;Home Suite Home;9299416;17/07/2017;40,42122;-3,70056;2;Home Suite Home Alfonso Apartment 2 Attic Gran Vía;Justicia;Centro;90;Alojamiento completo
1;57;48087422;Home Suite Home;9318024;23/11/2015;40,42074;-3,70078;2;Home Suite Home Alfonso Apartment 4 Attic Gran Vía;Justicia;Centro;125;Alojamiento completo
1;132;88853220;Jose Manuel;14436432;30/04/2019;40,42224;-3,70037;2;Central and Cozy Aparment;Justicia;Centro;84;Alojamiento completo
1;153;88853220;Jose Manuel;15291983;22/04/2019;40,42357;-3,69949;2;Beautiful and Central 2 Bedroom Aparment;Justicia;Centro;123;Alojamiento completo
1;154;196395456;Ana;32456686;18/03/2019;40,42339;-3,69886;2;ESTUDIO GRAN VIA FUENCARRAL by RENTALIS;Justicia;Centro;50;Alojamiento completo
1;155;5188527;Marcos (Valtof);31742532;21/04/2019;40,42312;-3,69922;2;Chueca Hortaleza Luxury Apartment 6 pax  2Bd2 Bth;Justicia;Centro;120;Alojamiento completo
1;163;88853220;Jose Manuel;15763467;12/05/2019;40,42222;-3,69964;2;Beautiful Apartment in the Heart of Madrid;Justicia;Centro;84;Alojamiento completo
1;209;88853220;Jose Manuel;22764792;05/05/2019;40,42344;-3,70023;2;Centrally Located Penthouse in Artistic Neighborhood;Justicia;Centro;120;Alojamiento completo
1;280;145123279;Victor;20839512;19/04/2019;40,42063;-3,69855;2;Alojate en el corazón de Madrid- Barbieri;Justicia;Centro;84;Alojamiento completo
1;296;9757922;Maria;25737454;08/05/2019;40,42315;-3,69568;2;Luxury apartment at a newly refurbished building.;Justicia;Centro;90;Alojamiento completo
1;309;9757922;Maria;2622839;02/05/2019;40,42015;-3,69668;2;Stylish Loft at Madrid's heart with outdoor patio;Justicia;Centro;75;Alojamiento completo
1;0;179327423;Alfonso &  Alexandra;24447073;25/07/2018;40,41635;-3,70908;2;Acogedor apartamento en Opera para 4 personas;Palacio;Centro;85;Alojamiento completo
1;35;48087422;Home Suite Home;25027494;08/07/2018;40,42029;-3,71221;2;Home Suite Home Palacio Real;Palacio;Centro;120;Alojamiento completo
1;39;69022392;Vicky Y Carmen;12698458;02/04/2018;40,41185;-3,71155;2;Amazing and Cozy Apartment in Madrid Centre;Palacio;Centro;95;Alojamiento completo
1;56;61370170;Ana-Stay At Home Madrid Apartment;18953380;12/05/2019;40,41784;-3,70899;2;ESTUDIO ESTUPENDO - PLAZA MAYOR & OPERA  SAHMA V;Palacio;Centro;68;Alojamiento completo
1;58;29281033;Álvaro;22305603;04/05/2019;40,41186;-3,71047;2;Vive la ciudad desde este moderno apartamento en La Latina;Palacio;Centro;110;Alojamiento completo
1;74;50648232;Lina;30755749;13/05/2019;40,41329;-3,70959;2;New!Cozy & beautiful apartment next to Plaza Mayor;Palacio;Centro;80;Alojamiento completo
1;78;29281033;Álvaro;22416848;04/05/2019;40,41334;-3,70948;2;Luxury PZA MAYOR/La Latina 2BD* 2BATH*, 6p max;Palacio;Centro;118;Alojamiento completo
1;89;29281033;Álvaro;22979863;26/04/2019;40,41198;-3,70927;2;Stylish Apt PZA MAYOR/La Latina 2BD* 2BT*, 6p max;Palacio;Centro;114;Alojamiento completo
1;105;29281033;Álvaro;13409702;22/04/2019;40,41214;-3,70953;2;Delightful PZA MAYOR/La Latina 2BD* 2BATH*, 6p max;Palacio;Centro;101;Alojamiento completo
1;118;50648232;Lina;21976709;13/05/2019;40,41248;-3,71349;2;New!Amazing design apartment close to Royal Palace;Palacio;Centro;95;Alojamiento completo
1;120;29281033;Álvaro;29792684;04/05/2019;40,41349;-3,71121;2;New Penthouse-studio 2 p. Plaza Mayor/La Latina.;Palacio;Centro;69;Alojamiento completo
1;125;29281033;Álvaro;23119737;06/05/2019;40,41292;-3,70923;2;Cozy Apt PZA MAYOR/La Latina 2BD* 1BT*, 6p max;Palacio;Centro;90;Alojamiento completo
1;184;50648232;Lina;33601042;;40,41951;-3,71243;2;New! Design duplex in front of the Royal Palace;Palacio;Centro;75;Alojamiento completo
1;194;145927008;Nikolana Y Jose;20446772;06/05/2019;40,40891;-3,71057;2;DELUX APARTMENT IN MADRID, CALATRAVA 6;Palacio;Centro;200;Alojamiento completo
1;289;106491123;Antonio;16801901;28/04/2019;40,4118;-3,70893;2;*The Wanderlust House* La Latina/Centro+A/C & WiFi;Palacio;Centro;76;Alojamiento completo
1;315;220685060;Pedro;29294412;06/05/2019;40,41358;-3,71043;2;The Bohemian La Latina✨Heart of Madrid, Bright;Palacio;Centro;65;Alojamiento completo
1;318;145123279;Victor;20347373;19/01/2019;40,414;-3,71928;2;Be a guest in the heart of Madrid.;Palacio;Centro;90;Alojamiento completo
1;332;145123279;Victor;20348152;25/03/2019;40,41179;-3,71625;2;Alojate en el corazon de Madrid - Jerte;Palacio;Centro;70;Alojamiento completo
1;0;148071429;José;20991338;25/08/2018;40,4158;-3,70159;2;Apartamento El Jardín del Ángel Sauce;Sol;Centro;140;Alojamiento completo
1;53;61370170;Ana-Stay At Home Madrid Apartment;13454640;12/04/2019;40,41499;-3,70661;2;LUXURY APARTMENT next to the Plaza Mayor -SAHMA II;Sol;Centro;163;Alojamiento completo
1;65;61370170;Ana-Stay At Home Madrid Apartment;13051270;18/04/2019;40,41827;-3,70508;2;DELUXE APARTMENT at Puerta del Sol -CENTER-SAHMA I;Sol;Centro;125;Alojamiento completo
1;88;61370170;Ana-Stay At Home Madrid Apartment;28272253;12/05/2019;40,41413;-3,70774;2;COZY LUXURY BIG APARTMENT AT PLAZA MAYOR SAHMAVIII;Sol;Centro;265;Alojamiento completo
1;128;5031865;Iris;18430955;11/05/2019;40,41411;-3,70781;2;Luminous loft next to Plaza Mayor with A/C;Sol;Centro;69;Alojamiento completo
1;129;96804915;Gius;15229880;26/04/2019;40,41558;-3,70199;2;TOTALMETE EQUIPADO EN PUERTA DEL SOL 1;Sol;Centro;85;Alojamiento completo
1;140;96804915;Gius;15230590;05/05/2019;40,41593;-3,70202;2;TOTALMENTE EQUIPADO EN PUERTA DEL SOL 2;Sol;Centro;92;Alojamiento completo
1;307;8647044;Carmen;9851949;20/01/2019;40,41706;-3,70785;2;LATINA SOL Best tapas areaLIFT WIFI;Sol;Centro;89;Alojamiento completo
1;357;3797913;Rocio;8221248;30/04/2019;40,41655;-3,70749;2;Plaza Mayor Junior;Sol;Centro;100;Alojamiento completo
1;46;61370170;Ana-Stay At Home Madrid Apartment;16024684;02/04/2019;40,42048;-3,70558;2;LUXURY APARTMENT next to GRAN VÍA/CALLAO -SAHMA IV;Universidad;Centro;125;Alojamiento completo
1;55;47903618;Gabriel Stayaday Team;17699019;05/05/2019;40,42321;-3,70634;2;Modern and Comfortable Flat in the City Center;Universidad;Centro;98;Alojamiento completo
1;62;66691960;Carlos;21093334;29/04/2018;40,42354;-3,70513;2;great flat in the heart of Madrid!!//Madrid centro;Universidad;Centro;113;Alojamiento completo
1;148;4023064;Lorenzo;4403346;07/05/2019;40,42179;-3,70238;2;Loft apartment in Madrid;Universidad;Centro;70;Alojamiento completo
1;164;88853220;Jose Manuel;14458976;07/04/2019;40,42212;-3,70094;2;Nice and Cozy Studio with Kitchen in the center;Universidad;Centro;79;Alojamiento completo
1;184;139818797;Albert;19801024;13/05/2019;40,42078;-3,70187;2;Studio- Loft One;Universidad;Centro;40;Alojamiento completo
1;196;9757922;Maria;23770161;09/05/2019;40,42294;-3,70707;2;Stunning newly refurbished loft at Malasaña'sheart;Universidad;Centro;89;Alojamiento completo
1;225;139818797;Albert;19802219;09/05/2019;40,42116;-3,70215;2;Studio Gran Via Two;Universidad;Centro;50;Alojamiento completo
1;238;15556828;Gediser;3046213;22/05/2017;40,42203;-3,70583;2;GRAN VIA SKY: DE MADRID AL CIELO;Universidad;Centro;70;Alojamiento completo
1;238;15556828;Gediser;3046143;28/09/2015;40,42283;-3,70559;2;GRAN VIA PLANET: IDEAL PARA PAREJAS;Universidad;Centro;80;Alojamiento completo
1;238;15556828;Gediser;3046083;25/05/2017;40,42306;-3,70586;2;GRAN VIA STAR: TU CASA ESTELAR.;Universidad;Centro;90;Alojamiento completo
1;238;139818797;Albert;19798492;05/05/2019;40,42249;-3,70465;2;Studio- Gran Via One;Universidad;Centro;40;Alojamiento completo
1;263;877001;Antonio;19013324;05/05/2019;40,427;-3,70761;2;Design apartment with 2 bdrs in the center. 2B.;Universidad;Centro;105;Alojamiento completo
1;266;877001;Antonio;19097752;27/11/2018;40,42503;-3,70914;2;Bright apartment with 2 bdrms in city center. 3A.;Universidad;Centro;105;Alojamiento completo
1;271;877001;Antonio;19098680;15/09/2017;40,42531;-3,70759;2;Great 2 bdrms apartment in the city center. 4B.;Universidad;Centro;105;Alojamiento completo
1;276;877001;Antonio;18183989;10/05/2019;40,42508;-3,70724;2;Great apt. 80 m2 with 2 spacious  rooms. 1A.;Universidad;Centro;105;Alojamiento completo
1;280;877001;Antonio;18993001;24/03/2019;40,42702;-3,70806;2;Incredible 2 bedroom apartment in city center. 1B.;Universidad;Centro;105;Alojamiento completo
1;283;139818797;Albert;19802617;19/04/2019;40,42283;-3,70203;2;Studio Gran Via Three;Universidad;Centro;60;Alojamiento completo
1;313;4023064;Lorenzo;30935616;28/04/2019;40,42184;-3,70151;2;ESTUDIO EN CHUECA;Universidad;Centro;60;Alojamiento completo
1;316;220685060;Pedro;32187127;;40,42167;-3,70708;2;Holiday apartment Gran Via;Universidad;Centro;65;Alojamiento completo
1;316;220685060;Pedro;29295491;05/05/2019;40,42073;-3,70503;2;Heart of Gran Via ✨ Center, bright and silent;Universidad;Centro;65;Alojamiento completo
1;316;877001;Antonio;19097150;29/04/2019;40,4264;-3,70879;2;Exclusive apartment with 2 bdrs in Malasaña. 3B.;Universidad;Centro;105;Alojamiento completo
1;71;160967778;Ana & Rick;22933453;27/04/2019;40,41586;-3,69865;3;Apartamento tranquilo junto al Museo del Prado;Cortes;Centro;95;Alojamiento completo
1;76;160967778;Ana & Rick;29075159;19/04/2019;40,41715;-3,69822;3;Confort junto al Museo del Prado;Cortes;Centro;140;Alojamiento completo
1;77;160967778;Ana & Rick;25048458;12/05/2019;40,41348;-3,69664;3;Coqueto apartamento junto al Museo del Prado. AA;Cortes;Centro;69;Alojamiento completo
1;111;251326962;Pedro;34491402;;40,41798;-3,69748;3;Apartment - 7PAX- PASEO DEL PRADO-MUSEUMS-1C;Cortes;Centro;150;Alojamiento completo
1;120;251326962;Pedro;34073643;13/05/2019;40,41732;-3,69541;3;6PAX- Círculo de Bellas Artes/ MUSEUMS- MAD- 1D;Cortes;Centro;120;Alojamiento completo
1;125;251326962;Pedro;34498091;;40,41851;-3,69685;3;MUSEUMS AREA- Apartment for 4PAX-EA;Cortes;Centro;90;Alojamiento completo
1;126;251326962;Pedro;34493630;;40,41662;-3,6972;3;PASEO DEL ARTE-Apartment for 4-MUSEUMS-1B;Cortes;Centro;90;Alojamiento completo
1;132;251326962;Pedro;34519913;;40,41646;-3,69699;3;PASEO DEL ARTE- Apartamento para 4- MUSEOS-1A;Cortes;Centro;90;Alojamiento completo
1;346;38726737;Maria & Mike;28245006;13/05/2019;40,41412;-3,69611;3;Lope de Vega Letras I Apartment;Cortes;Centro;280;Alojamiento completo
1;2;15208964;Pedro;6180226;28/04/2019;40,40982;-3,70166;3;LAVAPIES. Ave M. A/C;Embajadores;Centro;55;Alojamiento completo
1;6;12028707;Elena, Pilar;2821637;18/05/2017;40,41388;-3,7061;3;APT Plaza Mayor 2BD balcony, Wifi;Embajadores;Centro;120;Alojamiento completo
1;28;15208964;Pedro;23044497;28/04/2019;40,40662;-3,7026;3;NEW, LAVAPIES. PROVISIONES;Embajadores;Centro;67;Alojamiento completo
1;30;60088973;Enrique;13499800;24/03/2019;40,41099;-3,69829;3;CHARMING DUPLEX-MUSEUMS AREA;Embajadores;Centro;80;Alojamiento completo
1;34;47903618;Gabriel Stayaday Team;24594638;05/05/2019;40,40853;-3,70051;3;Penthouse with Modern Design & Deck in City Center;Embajadores;Centro;78;Alojamiento completo
1;40;15208964;Pedro;9460773;29/04/2019;40,40553;-3,70238;3;MIGUEL SERVET, ATOCHA, REINA SOFIA;Embajadores;Centro;55;Alojamiento completo
1;51;15208964;Pedro;13707810;15/04/2019;40,40835;-3,70205;3;FULL APARTMENT. LAVAPIES, A/C;Embajadores;Centro;53;Alojamiento completo
1;57;6365055;Ana & Ricardo;17467512;08/05/2019;40,41139;-3,70224;3;Cozy, central and lightful apartment. AC;Embajadores;Centro;65;Alojamiento completo
1;67;2044655;Sylvia;32656499;;40,4117;-3,70558;3;3flats idealy located! FlatsY + Z:6pax;Embajadores;Centro;199;Alojamiento completo
1;88;60088973;Enrique;13874329;29/04/2019;40,40801;-3,70879;3;RENOVATED STUDIO IN LA LATINA-AIR CONDIT. WIFI;Embajadores;Centro;60;Alojamiento completo
1;90;160967778;Ana & Rick;22767178;12/05/2019;40,4117;-3,70577;3;Peaceful in the heart of the City, walk everywhere;Embajadores;Centro;70;Alojamiento completo
1;94;60088973;Enrique;15980723;28/04/2019;40,40884;-3,70802;3;BOHEMIAN HOME-LA LATINA - AIR CONDIT. WIFI;Embajadores;Centro;56;Alojamiento completo
1;97;60088973;Enrique;14083210;21/04/2019;40,40819;-3,70945;3;BEATIFUL OASIS central&local-AIR CONDITIONING WIFI;Embajadores;Centro;55;Alojamiento completo
1;113;2044655;Sylvia;30203475;01/05/2019;40,41257;-3,70542;3;3flats ideally located! Flat Z: 2pax;Embajadores;Centro;115;Alojamiento completo
1;225;12028707;Elena, Pilar;2964997;17/10/2018;40,41259;-3,70624;3;Apartment Plaza Mayor 3 bedrooms;Embajadores;Centro;150;Alojamiento completo
1;233;23774906;Beatriz Y Arturo;11432210;22/04/2019;40,40736;-3,70675;3;DÚPLEX CENTRO-LA LATINA CON TERRAZA, PARKING, 5PAX;Embajadores;Centro;108;Alojamiento completo
1;356;38726737;Maria & Mike;7451872;19/04/2019;40,42255;-3,69575;3;San Antón Apartment;Justicia;Centro;260;Alojamiento completo
1;361;38726737;Maria & Mike;28219068;13/05/2019;40,42204;-3,69892;3;Chueca 5 Apartment;Justicia;Centro;180;Alojamiento completo
1;362;38726737;Maria & Mike;7507237;04/03/2019;40,42108;-3,69835;3;7eptember - Chueca 7 Apartment;Justicia;Centro;200;Alojamiento completo
1;11;12028707;Elena, Pilar;2965016;29/04/2019;40,41242;-3,70787;3;Plaza Mayor 5 bedrooms 2 bathrooms;Palacio;Centro;300;Alojamiento completo
1;73;6365055;Ana & Ricardo;32028902;05/05/2019;40,4215;-3,70838;3;Central Gran Vía 45: Best location & Great Views !;Palacio;Centro;110;Alojamiento completo
1;160;60088973;Enrique;11435882;22/04/2019;40,41056;-3,71552;3;NEW APARTMENT IN OLD MADRID-WIFI-AIR CONDITIONING;Palacio;Centro;12;Alojamiento completo
1;365;38726737;Maria & Mike;28220293;29/10/2018;40,41605;-3,7121;3;Austrias I Bel Etage Apartment;Palacio;Centro;280;Alojamiento completo
1;115;160967778;Ana & Rick;33969451;11/05/2019;40,41925;-3,70314;3;Awesome Oasis, best location: Sol & Gran Vía;Sol;Centro;69;Alojamiento completo
1;129;251326962;Pedro;33699654;;40,41522;-3,70809;3;PLAZA MAYOR Madrid *5PAX WIFI*;Sol;Centro;110;Alojamiento completo
1;307;139818797;Albert;23368165;11/05/2019;40,41538;-3,7073;3;Plaza Mayor Estudio;Sol;Centro;50;Alojamiento completo
1;365;38726737;Maria & Mike;28486214;05/03/2019;40,41409;-3,70732;3;Central Loft Apartment;Sol;Centro;160;Alojamiento completo
1;95;23774906;Beatriz Y Arturo;22988883;30/04/2019;40,4261;-3,71101;3;Espectacular piso en Conde Duque (4+2 PAX);Universidad;Centro;115;Alojamiento completo
